219 128
2 -0.025040817 -0.12754823 0.105394356 -0.014407895 -0.15149622 -0.12823562 -0.0062395907 0.03832959 -0.028034154 0.084001556 0.06493594 0.077944756 -0.06641124 0.11327446 0.1275352 0.13076073 -0.05411485 0.040382974 -0.34768784 -0.12829225 0.30893388 0.13063274 0.036539387 -0.06278722 0.056696255 0.25955704 0.073977634 0.10829904 0.096535444 -0.119399235 -0.052254945 -0.0023440048 0.03359459 0.07233578 -0.1442522 0.12189009 0.17739195 -0.04229253 0.0060301134 -0.09769904 -0.21976672 0.2548117 -0.13614754 -0.023744367 0.1059236 -0.025824541 -0.087236315 0.0512256 0.030083356 0.06857381 0.02055151 0.10907757 0.08207496 0.050569765 0.0364851 0.12342214 0.2071204 -0.032293033 -0.12523377 0.14149022 -0.055428103 0.048348576 0.19926499 -0.1288237 -0.027196812 0.027321858 -0.02522238 -0.081550315 -0.053484596 -0.26992953 -0.06044073 -0.1192672 -0.14848813 -0.20999286 0.021553008 -0.12373113 0.17723098 0.20183976 -0.022595726 0.119916536 0.06775523 -0.11536947 0.16910803 0.23945396 0.028487625 -0.051797345 0.20469245 0.018212153 0.14398389 0.020779096 -0.14772825 -0.18896723 0.25228304 -0.12962708 0.3516326 0.110828586 -0.09812738 -0.022593 -0.05476075 -0.059445515 -0.13113098 -0.04883414 -0.075164154 0.28815806 0.25174966 -0.044491805 -0.13461316 0.03409971 0.08177718 -0.06043259 0.045443222 -0.28903773 0.021943344 0.10917161 -0.14287962 0.09828997 -0.16480404 -0.103157565 -0.10105976 -0.10918041 -0.0072834212 -0.08702216 0.11096793 -0.06606129 0.09188665 0.008665761 0.027108854 -0.034687966
0 0.004019285 0.037228517 0.15780877 -0.02831381 0.009117102 0.031342182 0.04098635 0.05154684 -0.19790864 0.20002154 0.46312085 0.024702681 0.008243661 0.029831434 -0.025517385 0.083231375 -0.38786513 0.030246723 -0.089231156 0.076659836 0.15123641 -0.062373143 0.055499632 -0.2729694 -0.00877899 0.25786167 0.03563937 0.09423319 0.2641787 0.06278324 -0.089172855 0.16127655 -0.055439286 0.2496736 -0.06750313 -0.007464172 0.21974306 0.07016054 0.07333851 -0.17122741 0.17522247 0.35043037 0.0032935508 -0.044295616 0.13818464 0.20472364 -0.13347289 -0.14652362 -0.053426355 0.14400719 0.17113164 0.027473258 -0.011785123 0.0012130581 0.031996034 0.040978223 0.23484744 -0.10817746 -0.070048854 -0.092384 -0.15816556 -0.15002806 0.1529924 -0.23671079 0.021114256 -0.24286751 0.13905787 0.07811631 0.06475075 -0.16513276 -0.13336076 0.079301484 -0.3302 -0.033947367 -0.15396148 -0.3224737 0.15408856 0.0870572 -0.08131462 0.10970522 -0.18178956 -0.12903854 0.025215631 0.14692643 0.105639175 0.0067197387 0.1495073 -0.18468364 0.0451927 0.09930791 -0.06315147 -0.027495738 -0.02688649 -0.05472746 0.24679305 0.01685844 0.0581984 -0.11042369 -0.025737848 0.010867671 -0.18881111 0.19944812 -0.13809635 0.102944724 0.026998969 -0.09318678 -0.041991245 0.030072873 0.06906424 -0.07473369 0.005638837 -0.08899226 -0.11603834 -0.08183255 -0.061866317 0.26726514 0.04831079 0.056270726 0.17349003 -0.07775581 -0.17530924 -0.07611514 -0.015168309 0.08460468 -0.101117946 -0.19346106 -0.18967406 -0.002469022
5 -0.08661413 -0.15776235 0.021969507 -0.04797719 -0.040159672 -0.024160173 0.19237097 0.029763289 -0.20216927 0.057623487 0.01268871 0.019545196 -0.12481308 -0.041364808 0.20397905 0.093902275 -0.031728245 -0.028061219 -0.23788194 0.0838171 0.17093849 0.118212424 -0.23301335 0.09973829 -0.056430988 -0.0273288 -0.14172736 0.112205744 0.20668623 -0.11657692 -0.13113312 0.011708692 -0.01686943 -0.0160113 -0.1374169 0.13214302 0.0560883 0.02695878 0.08552421 0.01932779 -0.093071245 0.26124096 0.03319349 0.13385029 -0.12868185 0.11857484 0.115018 -0.15795787 -0.10956417 -0.062568955 0.19172508 0.23554 0.089209855 -0.21111147 0.065215446 0.16876297 0.22828749 -0.07925956 -0.011907291 -0.043168522 -0.0040597813 -0.09296494 -0.023415027 -0.1235788 0.004860618 -0.117973626 0.008045608 0.014731006 -0.18331248 -0.19860783 -0.110878095 0.00232494 -0.20774072 0.017689072 -0.16507204 -0.11967306 0.036499932 -0.07491329 0.20279728 0.40844917 0.032477025 -0.18524392 0.06071117 0.18237363 0.023333184 0.029631292 0.117373936 -0.09423806 0.119321465 0.0027400383 -0.10901524 -0.016385727 0.22398911 -0.09376416 0.44243887 0.20961115 -0.013492713 -0.0763917 -0.15815191 -0.13136797 0.02032506 0.06640043 0.114119746 0.1268854 0.12757745 -0.114341505 0.17397587 -0.049473878 -0.06641195 -0.089582205 0.17685503 -0.0446893 -0.042444512 -0.04697155 0.005220008 0.024284856 -0.02858084 -0.028726742 -0.011052866 -0.095947646 -0.1659454 -0.09675775 -0.10520672 0.2392878 -0.1614013 -0.14365758 -0.06331082 0.018941637
4 -0.099585004 -0.082676105 0.1927791 0.10779214 -0.10035527 -0.009662139 -0.0008928479 -0.09993223 -0.20707254 0.019946076 0.19250764 0.06481995 0.0068762326 -0.289712 0.24342465 0.16097252 -0.16326496 0.12255003 -0.13578217 0.060829192 0.13565917 0.10964613 -0.20127125 -0.06722164 -0.119763106 0.016424403 -0.09211104 0.093090005 0.1325062 -0.12216563 -0.17308664 0.020994404 0.042623162 0.011961406 0.025064334 0.19215196 0.17701274 -0.04005384 0.12478153 0.042735357 -0.033901427 0.21821147 -0.070064105 0.09856059 -0.0057077724 0.113258414 -0.0625417 -0.06521152 -0.11705661 -0.06275719 0.09323723 0.042810585 0.17270938 0.010910554 -0.04118114 0.14004077 0.22422601 -0.06340285 -0.04651996 0.07392951 -0.023722725 -0.14885229 0.1631877 0.041508876 -0.009698512 -0.02191288 0.20948273 0.09803931 -0.04392729 -0.13481878 -0.121069655 -0.13494274 -0.16356766 -0.022149134 -0.0855928 -0.14442433 0.0059387307 0.011100068 -0.0026041623 0.11239004 -0.105815984 -0.13741624 0.118542776 0.2766525 0.009177714 0.0105943885 0.15734905 -0.085822076 0.1592496 -0.011881485 -0.061259262 0.09000289 0.09223244 0.036398422 0.16881396 0.07660349 -0.25162783 -0.12237487 -0.06541064 -0.06682718 -0.09682848 0.08345179 -0.04864765 0.08070245 0.0629662 0.087190785 0.10257954 -0.05514346 0.10289953 -0.2538093 0.19891141 -0.14247613 0.0983348 -0.0057572974 0.08176477 -0.06745738 0.012514472 0.0018876335 0.04429118 -0.17530982 -0.1434617 -0.14508305 0.13671796 0.15210606 -0.100163616 -0.26528966 -0.064274095 0.03893748
34 -0.011237547 -0.102747306 0.09977237 0.015900519 0.09725107 0.073463045 0.12480475 0.04765458 -0.012580331 0.0852334 0.21554959 0.032025706 -0.11480904 -0.115327835 0.10051437 0.0007578385 -0.1589387 0.031005614 -0.016772807 -0.10554117 0.18778154 0.08142303 -0.07850756 -0.0045582494 -0.16624354 0.082318254 -0.0072919335 0.0058701774 0.1077547 -0.10880327 -0.186132 0.0027398472 -0.07703161 0.044828158 -0.04539151 0.11569694 0.27017793 0.086145744 0.14227912 -0.17629862 -0.0076061347 0.20769878 -0.19821261 0.14275421 0.08529787 -0.009165202 -0.009191976 -0.15370956 -0.09959817 0.075853005 -0.014831401 0.249363 0.1158494 0.08934882 -0.11193093 0.07059049 0.050514136 -0.014870564 -0.038868494 0.03187848 -1.6173755e-05 -0.108015284 0.17461894 0.21106039 -0.050988972 -0.12340512 0.010007882 -0.011167504 -0.14686033 -0.2791514 -0.16838837 -0.10712724 -0.31570935 -0.05893719 -0.1635818 -0.1537241 -0.0025284127 0.0041406467 0.10112806 0.07880554 -0.025839627 -0.15595272 0.11029147 0.2446056 0.12051933 -0.1501523 0.36406448 -0.07828634 0.14042325 -0.043387156 -0.06589285 -0.117647454 0.029897451 -0.10284062 0.25158352 0.029408056 -0.020742781 -0.14967848 -0.06566281 0.004773116 -0.0017808103 0.19494864 -0.009366347 -0.005463864 0.14016281 0.041054588 -0.08541139 -0.06255024 0.043295994 -0.09944207 0.22825712 0.04751508 0.13606435 -0.056800924 -0.09407731 -0.06623156 -0.06828788 0.011521806 0.13024044 -0.14154041 -0.13315657 -0.07126002 0.11524404 0.11161538 -0.09081378 -0.15815717 -0.081700146 -0.04867974
1 -0.08614309 -0.20148577 0.13374692 0.052994467 -0.083829135 0.009805948 -0.05114714 -0.026266675 -0.12768772 0.15624413 0.29024035 0.0034460947 -0.14414856 -0.050800182 -0.010303126 0.0023904042 -0.22839287 0.09603599 -0.12037437 -0.119813696 0.08231249 0.10587237 0.012948163 -0.24041814 -0.17413144 0.21236823 -0.11390978 0.08025511 0.09500355 0.040623948 -0.16740705 0.047938652 -0.23415592 0.25784448 0.021437801 -0.042520877 0.19620034 0.15980808 0.2241305 -0.0047392193 -0.03535878 0.34495285 -0.049995117 -0.026469447 0.04031275 0.055800304 -0.12358863 -0.01837329 -0.052955527 0.04579431 -0.007644698 -0.013038422 0.06617573 0.21032958 0.09002122 0.11609461 0.28890526 -0.062424585 -0.07058151 0.05248012 -0.02429957 -0.11855256 0.3440545 -0.123105794 -0.06584558 -0.095037274 -0.092572704 0.00033534825 -0.013864708 -0.2561174 0.021727359 0.04619125 -0.20828295 -0.14611244 -0.123689584 -0.2184693 0.21201932 0.011818549 -0.15365934 -0.059786066 -0.10668819 -0.0784459 -0.07630115 0.23065592 -0.04318414 -0.004876249 0.3854413 0.038527522 -0.10383878 0.23879646 -0.09882389 -0.111022495 0.03941328 -0.016555896 0.3402092 0.012913538 0.01869403 -0.13239367 0.03328497 -0.03592171 -0.16115989 -0.02639961 -0.05548698 0.23617856 0.17237125 0.070399046 -0.10304914 -0.18209077 0.17526546 -0.2256685 -0.07149283 -0.016166843 0.12968053 -0.11324281 0.017209304 0.060941417 0.10054912 -0.1317432 0.039679106 -0.026198043 -0.12828772 -0.081572816 -0.017283196 0.02062124 -0.016804429 -0.029097784 -0.0080454135 -0.12988369
3 -0.08991147 -0.48167568 0.060239613 0.16838157 0.13975725 0.10759829 0.14100753 -0.12326207 0.050048463 -0.13359252 0.17436624 -0.04705465 -0.16150695 -0.09453024 -0.19152108 0.0058607613 -0.10281918 0.17446151 -0.04381 -0.1348796 0.08239167 0.15413187 0.08680715 -0.1615879 0.03495791 0.1862026 -0.049385384 0.08833575 0.078127325 0.019054582 -0.06799257 0.03718898 -0.08781187 0.22251496 0.18554783 0.018624876 0.20970264 0.0022649807 0.09736476 -0.026541414 -0.088818215 0.0761253 -0.08678364 -0.012538249 0.24255753 -0.08906999 0.004414734 0.02810424 -0.044320736 0.08984961 -0.026964549 0.17676446 0.00390536 0.2201966 -0.19770801 -0.027061312 0.21361288 -0.11622457 -0.09013192 -0.11279714 0.016744927 -0.31086725 0.39280736 -0.09497316 -0.037816077 0.0019098314 -0.0036627925 0.13380305 -0.12282157 -0.16756034 0.048806336 -0.12638086 -0.18860601 0.055679664 0.1140171 -0.20980667 -0.060232144 -0.058029912 0.07945591 0.025078977 -0.06665983 -0.25969982 0.22721705 0.27026987 0.05512854 -0.06847504 0.38123465 -0.08254675 0.16651951 0.1458875 0.02263849 -0.12420337 0.14752062 -0.25236017 0.5558715 -0.015832633 -0.027798392 -0.19045216 -0.066350274 -0.17163718 -0.091889076 0.06460477 -0.2701882 0.027355317 0.21565749 0.19372076 -0.21273226 -0.075640775 -0.0015111945 -0.12741686 0.08661452 -0.02255994 0.044217944 -0.08723169 0.023957305 -0.08100919 0.074186 -0.21029478 0.16819908 -0.12739092 -0.13216338 -0.08193419 0.014779204 0.20277275 0.2059105 -0.0678019 0.048514467 0.077575915
48 -0.13209574 -0.10054992 0.1076559 0.1108719 -0.007146037 -0.084176056 0.0435104 -0.01957549 -0.071094684 -0.0013336192 0.23687306 0.025028473 -0.099774726 -0.09205639 0.2520048 0.10650666 -0.11599473 0.026329042 -0.20040172 -0.008673147 0.33156812 0.0957491 -0.17695597 -0.16609935 -0.158734 0.1597649 -0.14227685 -0.0401702 0.20134301 -0.15264156 -0.28475493 0.037823357 0.07332873 0.0060159094 0.010323568 0.15865289 0.24893318 0.052425012 -0.026937062 -0.05007449 -0.14413871 0.28347346 -0.00634076 0.052501354 0.09236417 -0.05294733 -0.103624545 -0.18452105 -0.08065421 -0.004002728 0.09041401 0.10953425 0.18670301 0.1578837 0.038225457 0.2845848 0.13728306 -0.13492109 -0.07513978 0.14308298 -0.06685178 0.0023392423 0.20581912 0.10731738 -0.06255358 -0.018408747 0.11401259 -0.08835573 -0.19616565 -0.16684207 -0.13060704 -0.18903519 -0.2818324 -0.10690573 -0.056155518 -0.060904585 0.089544125 0.07021769 0.0809711 0.12735511 -0.06269119 -0.111982554 0.033457246 0.114317164 0.06555714 -0.09005657 0.23228642 0.012886889 0.046931077 -0.0032142801 -0.1901695 -0.06429814 0.121527314 -0.103161335 0.17454575 0.050776083 -0.057466354 -0.12712087 -0.04842832 -0.09356134 -0.1617726 0.052652087 -0.015593839 -0.008512613 0.0901227 0.092657894 0.037256416 -0.11552754 0.01179552 -0.18099844 0.20618948 -0.083276875 0.14737411 -0.009935337 -0.1349753 -0.10586803 -0.08378263 -0.07335535 -0.014498656 -0.05644632 -0.0427636 -0.13123184 0.12643771 -0.038940698 -0.0031756926 -0.051197905 0.10242438 -0.115473725
33 -0.1153529 -0.05510542 0.1886365 0.02404636 -0.18505344 0.033528723 -0.1940683 0.10625377 -0.16372228 0.14157784 0.16733783 0.09027547 -0.015250723 -0.08232144 0.07003021 0.15967108 -0.102406785 0.14407295 -0.3136178 0.061608963 0.11702774 -0.048562147 -0.011748598 -0.06236463 -0.16269255 0.07842231 0.0860924 0.0011815176 0.027341906 -0.0371798 0.011258853 -0.01851106 -0.14262402 0.09886212 -0.047733005 0.08597119 0.19498727 0.102687 0.11472514 -0.19134083 -0.14954908 0.2005846 -0.19017537 0.17710423 0.04646304 0.13613626 -0.036969014 0.10777126 -0.16276368 0.15856928 0.028985519 -0.06417659 0.15350524 0.04443584 0.059251938 0.15814818 0.10737739 -0.036244754 0.11885015 0.27165017 -0.059606127 0.034197357 0.14068228 0.09081235 -0.08890968 -0.032966938 0.123146385 0.04377192 -0.066512935 -0.28191808 -0.09032403 -0.026588084 -0.14959225 -0.054045595 -0.08649507 -0.258072 0.20670538 0.0492605 -0.08960045 0.05631128 0.031394012 -0.14111567 0.19613129 0.35686883 -0.07398037 0.08544537 0.4619883 -0.033085182 0.23362315 -0.06948398 0.17773718 -0.19509484 0.10322991 -0.11455913 0.22798376 0.089732215 -0.20751955 -0.05940372 -0.12788366 0.09475878 -0.22320655 0.19958691 -0.0883935 0.33682522 0.32007807 0.03539088 -0.020505724 -0.100224435 0.05999634 -0.21886158 0.0017387337 -0.12416387 0.060397647 -0.029933214 -0.045500454 -0.01334508 -0.03234409 0.017475776 -0.042421244 -0.28213394 -0.016254196 -0.066473015 0.23429248 0.11796418 0.05652572 0.13172927 0.005607665 0.09866008
62 -0.12384048 -0.009983948 -0.1818322 0.054780025 0.060173422 -0.12653634 0.26025376 0.11425965 -0.10743276 0.08252082 0.29286766 -0.10582561 -0.07436231 -0.008252628 0.12142351 0.0277104 -0.12401176 0.16468723 -0.10488563 -0.14113347 0.28818637 0.08599603 -0.14579052 -0.069939345 -0.26704374 0.07326445 -0.3009393 -0.029644674 0.16526186 0.1435814 -0.31494558 0.015972335 0.06282669 0.05288799 -0.07394666 0.002123414 0.22567825 0.06674074 0.16984136 -0.07828675 -0.02461576 0.21031497 0.097653285 0.043706663 -0.18483707 -0.103641644 -0.06821904 -0.15137042 -0.004316771 -0.16790934 0.24204409 -0.020855676 0.072324656 0.09993711 0.05118654 0.21890445 0.072978556 -0.0732533 -0.17264935 0.06614053 -0.07101083 -0.021637525 0.00366842 -0.021121891 0.058185097 -0.13648552 0.013675781 -0.058762662 -0.20291415 -0.33239508 -0.2416093 -0.09273942 -0.45926592 -0.09090936 -0.1770114 -0.21994439 0.20815767 0.17792854 0.1314138 0.1118658 -0.10758598 -0.2401734 -0.0070710187 0.16307738 0.2946311 -0.096866414 0.4300966 -0.08013536 0.05133409 -0.02029462 -0.10170079 0.0760433 -0.0007225591 -0.13938487 0.46538916 0.024897095 -0.020153083 -0.17116532 0.1731089 -0.12929311 -0.04202663 -0.1375031 -0.11602109 -0.020001553 0.13804424 -0.050535973 0.12073026 -0.07666501 0.037996892 -0.10664281 0.2167056 0.15619718 0.08477415 0.06581765 -0.089677885 -0.009288484 -0.18789673 -0.070917584 0.09427236 -0.04434039 -0.13521537 -0.05865143 0.18486291 0.015350056 0.004598548 -0.13632253 0.10784492 -0.047992904
