,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,reals_8,reals_9,reals_10,reals_11,reals_12,reals_13,reals_14,reals_15,reals_16,reals_17,reals_18,reals_19,reals_20,reals_21,reals_22,reals_23,reals_24,reals_25,reals_26,reals_27,reals_28,reals_29,reals_30,reals_31,reals_32,reals_33,reals_34,reals_35,reals_36,reals_37,reals_38,reals_39,reals_40,reals_41,reals_42,reals_43,reals_44,reals_45,reals_46,reals_47,reals_48,reals_49,reals_50,reals_51,reals_52,reals_53,reals_54,reals_55,reals_56,reals_57,reals_58,reals_59,reals_60,reals_61,reals_62,reals_63,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7,imags_8,imags_9,imags_10,imags_11,imags_12,imags_13,imags_14,imags_15,imags_16,imags_17,imags_18,imags_19,imags_20,imags_21,imags_22,imags_23,imags_24,imags_25,imags_26,imags_27,imags_28,imags_29,imags_30,imags_31,imags_32,imags_33,imags_34,imags_35,imags_36,imags_37,imags_38,imags_39,imags_40,imags_41,imags_42,imags_43,imags_44,imags_45,imags_46,imags_47,imags_48,imags_49,imags_50,imags_51,imags_52,imags_53,imags_54,imags_55,imags_56,imags_57,imags_58,imags_59,imags_60,imags_61,imags_62,imags_63
0,1.0,0.9495056313513945,0.8044041674039922,0.5830330247788222,0.3133651740503376,0.029470151474012263,-0.2327954042928037,-0.4403219086763819,-0.5669316204600288,-0.596684498040058,-0.5258871497927313,-0.3635514093249201,-0.13024558672887604,0.14451495894453997,0.42600643472441635,0.6786902482681298,0.8707050357987678,0.9778886089458507,0.986821529503793,0.8965085195293461,0.7184868625188865,0.47535036125028196,0.1978779769417549,-0.07886743614806822,-0.3199751662406369,-0.49509552014415903,-0.5822640885314858,-0.5706589962630011,-0.4619447012426101,-0.27003544208861685,-0.019311704923046083,0.2584813292533085,0.5282582422219797,0.7560298807450871,0.9131902319113403,0.9801123877213367,0.9486011270400612,0.8228954457732357,0.6190985399541079,0.3631118673651567,0.08733873628541033,-0.17342246641512102,-0.38637425006409876,-0.5248492181683936,-0.5716520906177591,-0.5211953873722455,-0.3801634629543299,-0.16662639888183128,0.09227870228701658,0.36380104367277,0.6137240214573803,0.8106816870723509,0.9300986579032965,0.957258132596262,0.8891147851454136,0.7346293264153838,0.5135890034620972,0.2540694490127859,-0.011136061929202601,-0.24866519583693242,-0.42878753223092697,-0.5291284057029646,-0.5374488499336043,-0.4531361767748863,0.0,0.2796737954605437,0.5240229966975314,0.7021900343674339,0.7916858084488788,0.7812316726072059,0.6721823786736765,0.4783502537245994,0.22425346226201825,-0.05798918860462279,-0.3327231268788992,-0.5652674872829181,-0.726298128342657,-0.7955495933590214,-0.7643681244502833,-0.6367937579067937,-0.4290360989554534,-0.167411898835097,0.11499278370723902,0.38251192585018967,0.601409260809097,0.7441374541891739,0.7928083927727748,0.7414369454108303,0.5966765118852155,0.37695602656385196,0.11013051974585612,-0.17005480792805214,-0.4282375424858047,-0.6319062993402083,-0.7554989908800215,-0.7836139403656058,-0.7129300851954453,-0.5525967510066904,-0.3230476083328197,-0.053392788279076,0.22227752086677505,0.46920799512264666,0.6563647781816427,0.7603394858156598,0.7682790062768053,0.6794741361280126,0.5054107324675293,0.2682819593932877,-0.001845378944052107,-0.2708480838873013,-0.5048621088951835,-0.6745499636503013,-0.7587816442030085,-0.7472668551858552,-0.6418104844409267,-0.456038384211645,-0.2136342074567407,0.054684213780384856,0.3150623757288117,0.5347853345753575,0.6863919041409893,0.7511089280388349,0.721175858273931,0.6007718140769328,0.4054348723721867,0.1600539604234868,-0.10430674527547168,-0.3543451644260332
1,1.0,0.9495169957626416,0.8044406642883734,0.583084432011535,0.3133902307324602,0.029400636500596506,-0.23303910503599273,-0.44080642377135654,-0.567682713159806,-0.5976626192222759,-0.5269735474528906,-0.3645505174657053,-0.13090658063245206,0.14445836979309154,0.42678301549388553,0.6804336955999453,0.8734028617029141,0.981348895397183,0.990667297479661,0.9002056721339153,0.7214062652546854,0.47685842369504516,0.1974441315777123,-0.08156260914515712,-0.32494978035691163,-0.5020122169335629,-0.5904261439342348,-0.5790643679057947,-0.4693970264343954,-0.2753015182406069,-0.021306168630120657,0.26051005230435414,0.5345698240123306,0.7662897871954294,0.926445518674974,0.9948581240479598,0.9629372912856536,0.8347602408707082,0.6265510185345778,0.3646266220351719,0.08207000926463451,-0.18544933933950059,-0.4041792056418687,-0.546543983188935,-0.5946219699160593,-0.5424020179687692,-0.39653531991777163,-0.17548828185539853,0.09279562582794432,0.3744289495620206,0.6338614760961145,0.8383686199870362,0.962180179036233,0.9897284335963016,0.9176061016573401,0.7549878335575477,0.5224630972669205,0.24942892543708084,-0.02962727190446088,-0.2794847179252963,-0.46863554934783225,-0.5732589518983257,-0.5802217768622228,-0.48872757210888407,0.0,0.279678077836024,0.5240550545322129,0.7022864846489236,0.7918784792592959,0.7815271720393084,0.6725452424591916,0.4786954336811369,0.2244521816105513,-0.05808902827023627,-0.33326421003125056,-0.5663435317605273,-0.727915489081852,-0.7975990401799988,-0.7666150814132258,-0.6388927502726227,-0.43057111152486766,-0.16795943179482145,0.11578612038444688,0.3848494787491922,0.6052765412868713,0.749260877446274,0.7986522227843557,0.7472449790215479,0.6015581054263862,0.38000836207836497,0.11058176789833679,-0.17270226309872816,-0.4340872870845002,-0.6405939945809349,-0.766182154233336,-0.7950349931288639,-0.723551672269648,-0.5607968001605979,-0.3273508531377376,-0.05270730792217563,0.22845426617789905,0.4806481208460783,0.6720619702319922,0.7785707436629948,0.7867779255586934,0.6957009865634777,0.5168888055610832,0.27295707604609204,-0.00527254860901494,-0.2826676170440476,-0.5242219972386775,-0.6994744447474233,-0.7863507821480793,-0.773944955930268,-0.6638885107771985,-0.47013646913466545,-0.21719766324364403,0.06296604137989491,0.33497926771408826,0.564520762991865,0.7226548091493947,0.7894796602112333,0.7566328798764385,0.6283381158486118,0.42086224251168286,0.1604526145923121,-0.11998397097289004,-0.385040332306251
2,1.0,0.9495193233034204,0.8044481839628324,0.5830952008226546,0.3133960403456306,0.029387740198660136,-0.23308698815770826,-0.44090332057717485,-0.5678348322295085,-0.5978633479567477,-0.5272004089232812,-0.36476524407328353,-0.13105894158313258,0.14442306909317962,0.4269136372322465,0.6807617703921294,0.8739319773079949,0.9820472206545748,0.9914652382157826,0.9009999995631298,0.7220710701552777,0.47726207191290915,0.19747021559558892,-0.08199330587809606,-0.32585987416853784,-0.5033544864666947,-0.5920795288340045,-0.5808411426312305,-0.47106151513585703,-0.2765989061581993,-0.02199818566015526,0.2606072615144689,0.5355512085287271,0.7681359444082988,0.9290111975132758,0.9978779828804529,0.9660499569744412,0.8375490768276134,0.6285973581284978,0.36556895795281424,0.08166112277266868,-0.18729578296595456,-0.4073603212734311,-0.5507633714589527,-0.599412293537675,-0.5471736663136446,-0.40064658139563464,-0.17832899446537873,0.09171755161864388,0.3754100085903687,0.636945598920444,0.8433203277645023,0.9684939563261348,0.996675821473551,0.9243168792532194,0.7605566632485511,0.5260688670713196,0.25045136819097635,-0.03150980058574636,-0.28423093716607406,-0.4758214605852105,-0.5821082392366214,-0.5896856081633896,-0.4976062337213521,0.0,0.27967894334714843,0.5240615444146393,0.7023060681306008,0.7919177834792684,0.7815878970675785,0.6726207295169039,0.4787690200979949,0.2244981559312095,-0.05810159305242181,-0.333365119369192,-0.5665536444129776,-0.7282389171519323,-0.7980171260008995,-0.7670838092111397,-0.6393448090623699,-0.43092308542910174,-0.16812366400096002,0.11588640958100511,0.3852640662995386,0.6060138367557448,0.7502781778684224,0.7998530394237963,0.748485002856916,0.6026601133962867,0.38078489648353653,0.110862972285749,-0.1730394533782582,-0.43509309984494643,-0.642227468992188,-0.7683043525146991,-0.7974162792189984,-0.7258936532426182,-0.5627673248294298,-0.32862828262617805,-0.05302845461960293,0.22924927866390174,0.48258105680615426,0.674997924103353,0.782220213391952,0.790721290642204,0.6994340507850808,0.5198848709937918,0.274738205814315,-0.005064402304746619,-0.28420973984370496,-0.5274698171362147,-0.7041477224365451,-0.7919513453721236,-0.7798061232295146,-0.6692518983866823,-0.4742476938071174,-0.21940915686223628,0.06309877261301743,0.3376217108885944,0.569515751650273,0.7295195147242501,0.7974465586922461,0.7647322111909158,0.6355134872041803,0.42610592483259524,0.1629434978695024,-0.12075827218739407,-0.38919476448174795
3,1.0,0.9495193928917269,0.8044484086223528,0.5830955219138789,0.3133962115646224,0.02938734968888088,-0.23308842733196536,-0.4409062265285149,-0.5678393873293623,-0.5978693491795127,-0.5272071774871754,-0.36477162904736277,-0.13106343637502516,0.144422100167107,0.42691764898815376,0.680771691703685,0.8739478940070007,0.9820681539944344,0.9914890786784054,0.901023635769016,0.7220907227016781,0.47727380640189787,0.19747057360948161,-0.08200664832034445,-0.32588752834560086,-0.5033949614972915,-0.5921291224257558,-0.5808941689943692,-0.4711108792391897,-0.2766369788103262,-0.02201788043864206,0.2606113519901008,0.5355817851702144,0.768192253317153,0.9290887067777118,0.9979685814087499,0.9661427033836142,0.8376314465350698,0.6286568570854337,0.36559490397535716,0.0816463513833408,-0.18735354327371284,-0.4074576348855081,-0.5508910126181724,-0.5995559739038467,-0.5473155427983587,-0.4007673994641579,-0.1784106191072993,0.0916895407538999,0.3754440168411916,0.6370423570730968,0.8434721563484694,0.9686851290036436,0.9968840623488611,0.9245158733864749,0.760719309897239,0.5261708826555156,0.25047476970726334,-0.03157381724683247,-0.28438015960515395,-0.4760421851020254,-0.5823763156427723,-0.5899689634193566,-0.49786862912262186,0.0,0.27967896926635083,0.5240617387272561,0.7023066542707951,0.7919189592113635,0.7815897119862748,0.6726229823503562,0.47877120987341043,0.22449951137258534,-0.058101997692433176,-0.33336817350241865,-0.5665599660930114,-0.7282486195019094,-0.7980296378181851,-0.7670977994952469,-0.6393582517500943,-0.4309334781854943,-0.16812838682960357,0.11588963921079881,0.3852767098780668,0.6060361062495109,0.7503087482225889,0.7998889753175376,0.7485219459275712,0.6026927377706235,0.3808075960738303,0.11087069976880742,-0.1730503113248926,-0.43512394692831036,-0.6422769598662398,-0.7683682048456915,-0.797487510642234,-0.7259632585652795,-0.562825342281183,-0.3286651324780683,-0.053036379351569726,0.22927487685992146,0.4826405910261282,0.6750870945609003,0.7823301048377337,0.790839144224799,0.6995446647953746,0.519972488822069,0.27478866570124255,-0.005061539186481769,-0.28425938819945207,-0.5275701778816075,-0.7042899259029576,-0.7921200486155763,-0.7799810573208827,-0.6694102270639398,-0.4743669197731927,-0.21947021481281134,0.06310865065484425,0.3377067715156809,0.5696704920326746,0.72972869277543,0.79768652952157,0.7649735010481136,0.6357243396507162,0.42625640238587975,0.16300961847703746,-0.12079092339518015,-0.3893284722297457
4,1.0,0.9495193928917262,0.8044484086223506,0.5830955219138748,0.3133962115646159,0.029387349688872938,-0.23308842733197355,-0.4409062265285217,-0.5678393873293659,-0.5978693491795116,-0.5272071774871686,-0.3647716290473501,-0.13106343637500742,0.14442210016712795,0.42691764898817547,0.6807716917037044,0.8739478940070144,0.9820681539944405,0.991489078678401,0.9010236357690012,0.7220907227016535,0.477273806401866,0.19747057360944598,-0.08200664832037938,-0.32588752834563023,-0.5033949614973108,-0.5921291224257615,-0.5808941689943599,-0.4711108792391652,-0.2766369788102884,-0.02201788043859543,0.2606113519901509,0.5355817851702613,0.7681922533171905,0.9290887067777344,0.9979685814087539,0.9661427033835975,0.8376314465350337,0.6286568570853819,0.3655949039752955,0.0816463513832767,-0.1873535432737709,-0.4074576348855524,-0.5508910126181963,-0.5995559739038463,-0.5473155427983328,-0.4007673994641087,-0.178410619107232,0.09168954075397705,0.37544401684126905,0.6370423570731647,0.8434721563485184,0.9686851290036667,0.9968840623488546,0.9245158733864379,0.7607193098971754,0.5261708826554332,0.2504747697071711,-0.03157381724692229,-0.28438015960522994,-0.4760421851020772,-0.5823763156427925,-0.5899689634193414,-0.4978686291225721,0.0,0.27967896926635205,0.524061738727258,0.7023066542707965,0.7919189592113632,0.7815897119862717,0.6726229823503493,0.47877120987339944,0.22449951137257076,-0.05810199769245018,-0.33336817350243614,-0.5665599660930272,-0.7282486195019208,-0.7980296378181901,-0.7670977994952444,-0.6393582517500838,-0.4309334781854767,-0.16812838682958117,0.11588963921082279,0.38527670987808854,0.6060361062495265,0.7503087482225949,0.7998889753175316,0.7485219459275517,0.6026927377705913,0.3808075960737878,0.11087069976875878,-0.1730503113249427,-0.4351239469283559,-0.6422769598662756,-0.7683682048457131,-0.7974875106422388,-0.7259632585652666,-0.562825342281154,-0.32866513247802714,-0.05303637935152267,0.22927487685996747,0.48264059102616585,0.675087094560923,0.782330104837736,0.7908391442247785,0.6995446647953311,0.5199724888220059,0.2747886657011655,-0.00506153918656499,-0.28425938819953245,-0.527570177881676,-0.7042899259030065,-0.7921200486155998,-0.7799810573208787,-0.6694102270639091,-0.47436691977314027,-0.21947021481274476,0.06310865065491524,0.3377067715157456,0.5696704920327221,0.7297286927754517,0.7976865295215603,0.7649735010480707,0.6357243396506423,0.4262564023857814,0.16300961847692433,-0.12079092339529617,-0.389328472229852
5,1.0,0.9495056313513942,0.8044041674039915,0.5830330247788208,0.3133651740503355,0.02947015147400965,-0.2327954042928064,-0.4403219086763841,-0.56693162046003,-0.5966844980400577,-0.5258871497927291,-0.3635514093249159,-0.13024558672887024,0.14451495894454686,0.4260064347244235,0.6786902482681364,0.8707050357987723,0.9778886089458528,0.9868215295037918,0.8965085195293412,0.7184868625188786,0.47535036125027136,0.19787797694174322,-0.07886743614807973,-0.31997516624064637,-0.4950955201441654,-0.5822640885314876,-0.570658996262998,-0.461944701242602,-0.2700354420886046,-0.01931170492303078,0.25848132925332484,0.5282582422219951,0.756029880745099,0.9131902319113474,0.9801123877213379,0.9486011270400557,0.8228954457732239,0.619098539954091,0.36311186736513695,0.08733873628538985,-0.17342246641513945,-0.3863742500641128,-0.5248492181684012,-0.571652090617759,-0.521195387372237,-0.38016346295431414,-0.16662639888180994,0.09227870228704084,0.36380104367279437,0.6137240214574018,0.810681687072366,0.9300986579033036,0.95725813259626,0.889114785145402,0.7346293264153636,0.5135890034620713,0.25406944901275735,-0.011136061929230388,-0.24866519583695587,-0.428787532230943,-0.5291284057029707,-0.5374488499335995,-0.4531361767748709,0.0,0.27967379546054455,0.5240229966975326,0.7021900343674354,0.7916858084488801,0.7812316726072067,0.6721823786736763,0.47835025372459816,0.22425346226201612,-0.05798918860462533,-0.3327231268789016,-0.5652674872829194,-0.7262981283426565,-0.7955495933590185,-0.7643681244502778,-0.6367937579067852,-0.4290360989554422,-0.16741189883508387,0.11499278370725295,0.3825119258502032,0.6014092608091088,0.744137454189183,0.7928083927727801,0.7414369454108316,0.5966765118852132,0.3769560265638466,0.11013051974584916,-0.17005480792805944,-0.42823754248581014,-0.63190629934021,-0.7554989908800184,-0.7836139403655968,-0.7129300851954302,-0.5525967510066698,-0.3230476083327949,-0.05339278827904902,0.22227752086680194,0.46920799512267136,0.656364778181663,0.7603394858156735,0.7682790062768122,0.6794741361280124,0.5054107324675232,0.2682819593932776,-0.0018453789440638435,-0.27084808388731196,-0.5048621088951898,-0.6745499636503011,-0.7587816442029998,-0.7472668551858372,-0.6418104844408999,-0.4560383842116115,-0.21363420745670259,0.05468421378042512,0.31506237572885015,0.534785334575391,0.6863919041410148,0.7511089280388511,0.7211758582739372,0.6007718140769296,0.40543487237217607,0.16005396042347245,-0.10430674527548683,-0.35434516442604486
6,1.0,0.9495193928917254,0.8044484086223466,0.5830955219138667,0.31339621156460395,0.029387349688858144,-0.2330884273319888,-0.44090622652853434,-0.5678393873293729,-0.5978693491795096,-0.527207177487156,-0.36477162904732646,-0.13106343637497436,0.1444221001671673,0.4269176489882161,0.6807716917037409,0.8739478940070406,0.982068153994451,0.9914890786783932,0.9010236357689735,0.7220907227016076,0.4772738064018063,0.19747057360937934,-0.08200664832044467,-0.3258875283456849,-0.5033949614973467,-0.5921291224257724,-0.5808941689943421,-0.471110879239119,-0.27663697881021776,-0.022017880438508032,0.2606113519902446,0.5355817851703494,0.768192253317261,0.9290887067777768,0.9979685814087609,0.966142703383566,0.837631446534966,0.6286568570852846,0.3655949039751797,0.08164635138315691,-0.18735354327387957,-0.407457634885635,-0.550891012618241,-0.5995559739038453,-0.5473155427982842,-0.40076739946401657,-0.1784106191071065,0.09168954075412097,0.37544401684141365,0.6370423570732912,0.8434721563486098,0.9686851290037097,0.9968840623488419,0.9245158733863688,0.7607193098970569,0.5261708826552782,0.25047476970699883,-0.031573817247090484,-0.28438015960537183,-0.476042185102174,-0.5823763156428299,-0.5899689634193128,-0.49786862912247914,0.0,0.279678969266355,0.5240617387272629,0.7023066542708014,0.7919189592113656,0.7815897119862693,0.6726229823503403,0.47877120987338345,0.22449951137254867,-0.05810199769247604,-0.33336817350246223,-0.566559966093049,-0.7282486195019341,-0.798029637818191,-0.7670977994952303,-0.6393582517500543,-0.4309334781854336,-0.1681283868295284,0.11588963921087936,0.3852767098781417,0.606036106249569,0.7503087482226201,0.7998889753175344,0.7485219459275305,0.602692737770547,0.38080759607372494,0.11087069976868447,-0.1730503113250186,-0.43512394692842304,-0.6422769598663237,-0.7683682048457339,-0.797487510642227,-0.7259632585652211,-0.5628253422810781,-0.32866513247792833,-0.05303637935141187,0.22927487686007716,0.48264059102626067,0.6750870945609901,0.7823301048377663,0.7908391442247663,0.699544664795277,0.5199724888219154,0.2747886657010496,-0.005061539186691799,-0.2842593881996533,-0.5275701778817741,-0.7042899259030669,-0.7921200486156124,-0.7799810573208388,-0.669410227063819,-0.4743669197730082,-0.21947021481258544,0.063108650655083,0.3377067715159017,0.5696704920328469,0.729728692775529,0.7976865295215795,0.7649735010480281,0.6357243396505426,0.42625640238563633,0.16300961847675255,-0.12079092339547268,-0.38932847223000916
7,1.0,0.9495193928917262,0.8044484086223502,0.5830955219138739,0.3133962115646148,0.029387349688871505,-0.23308842733197496,-0.4409062265285229,-0.5678393873293667,-0.5978693491795114,-0.5272071774871674,-0.36477162904734783,-0.1310634363750043,0.14442210016713172,0.4269176489881794,0.680771691703708,0.8739478940070171,0.9820681539944415,0.9914890786784001,0.9010236357689984,0.7220907227016491,0.4772738064018603,0.19747057360943956,-0.08200664832038569,-0.3258875283456353,-0.5033949614973143,-0.5921291224257627,-0.5808941689943582,-0.4711108792391607,-0.27663697881028154,-0.022017880438586927,0.26061135199015995,0.5355817851702698,0.7681922533171973,0.9290887067777386,0.9979685814087546,0.9661427033835944,0.8376314465350272,0.6286568570853723,0.3655949039752842,0.08164635138326506,-0.18735354327378148,-0.40745763488556025,-0.5508910126182006,-0.5995559739038462,-0.5473155427983281,-0.4007673994640999,-0.17841061910721998,0.09168954075399054,0.3754440168412828,0.6370423570731769,0.8434721563485269,0.9686851290036705,0.9968840623488534,0.9245158733864315,0.7607193098971641,0.5261708826554181,0.25047476970715454,-0.03157381724693848,-0.28438015960524354,-0.4760421851020866,-0.582376315642796,-0.5899689634193387,-0.49786862912256313,0.0,0.27967896926635255,0.524061738727259,0.7023066542707977,0.7919189592113643,0.7815897119862726,0.6726229823503498,0.47877120987339944,0.2244995113725705,-0.05810199769245063,-0.3333681735024364,-0.5665599660930268,-0.7282486195019192,-0.7980296378181874,-0.7670977994952398,-0.6393582517500775,-0.430933478185469,-0.1681283868295723,0.11588963921083235,0.38527670987809803,0.6060361062495352,0.7503087482226022,0.7998889753175368,0.7485219459275549,0.6026927377705927,0.38080759607378745,0.11087069976875755,-0.1730503113249437,-0.43512394692835604,-0.6422769598662735,-0.7683682048457082,-0.7974875106422304,-0.725963258565255,-0.5628253422811391,-0.32866513247800994,-0.053036379351504015,0.22927487685998632,0.4826405910261834,0.6750870945609381,0.7823301048377479,0.7908391442247864,0.6995446647953354,0.5199724888220069,0.27478866570116417,-0.005061539186567175,-0.28425938819953395,-0.527570177881675,-0.7042899259030017,-0.7921200486155899,-0.7799810573208635,-0.669410227063889,-0.4743669197731158,-0.21947021481271756,0.06310865065494348,0.33770677151577266,0.5696704920327468,0.729728692775472,0.7976865295215753,0.7649735010480798,0.6357243396506461,0.426256402385781,0.16300961847692172,-0.12079092339529908,-0.3893284722298527
8,1.0,0.9495193928917262,0.8044484086223505,0.5830955219138744,0.3133962115646152,0.029387349688872126,-0.23308842733197435,-0.4409062265285223,-0.5678393873293663,-0.5978693491795115,-0.5272071774871678,-0.3647716290473488,-0.1310634363750056,0.1444221001671301,0.4269176489881778,0.6807716917037065,0.8739478940070161,0.982068153994441,0.9914890786784005,0.9010236357689996,0.7220907227016509,0.4772738064018626,0.19747057360944228,-0.0820066483203831,-0.32588752834563317,-0.5033949614973128,-0.5921291224257622,-0.5808941689943589,-0.4711108792391626,-0.2766369788102845,-0.022017880438590456,0.2606113519901562,0.5355817851702664,0.7681922533171945,0.929088706777737,0.9979685814087543,0.9661427033835956,0.8376314465350301,0.6286568570853763,0.3655949039752889,0.08164635138327002,-0.18735354327377698,-0.40745763488555703,-0.5508910126181987,-0.5995559739038463,-0.5473155427983301,-0.4007673994641035,-0.1784106191072249,0.091689540753985,0.3754440168412771,0.6370423570731717,0.8434721563485233,0.9686851290036691,0.9968840623488537,0.9245158733864339,0.760719309897169,0.5261708826554243,0.2504747697071616,-0.03157381724693167,-0.28438015960523794,-0.47604218510208274,-0.5823763156427946,-0.5899689634193399,-0.4978686291225671,0.0,0.27967896926635255,0.524061738727259,0.7023066542707977,0.7919189592113647,0.7815897119862731,0.6726229823503507,0.47877120987340066,0.22449951137257196,-0.05810199769244885,-0.33336817350243453,-0.5665599660930251,-0.7282486195019179,-0.7980296378181861,-0.7670977994952393,-0.6393582517500775,-0.43093347818546945,-0.16812838682957307,0.11588963921083141,0.38527670987809737,0.6060361062495351,0.7503087482226027,0.7998889753175384,0.7485219459275576,0.6026927377705963,0.38080759607379205,0.11087069976876267,-0.17305031132493862,-0.4351239469283511,-0.6422769598662693,-0.7683682048457051,-0.7974875106422284,-0.7259632585652541,-0.5628253422811397,-0.32866513247801127,-0.05303637935150582,0.2292748768599846,0.4826405910261823,0.6750870945609382,0.7823301048377498,0.7908391442247902,0.6995446647953407,0.5199724888220136,0.2747886657011721,-0.0050615391865586,-0.2842593881995254,-0.5275701778816676,-0.7042899259029957,-0.7921200486155858,-0.7799810573208613,-0.6694102270638888,-0.47436691977311723,-0.21947021481272008,0.06310865065494077,0.3377067715157708,0.5696704920327459,0.7297286927754733,0.7976865295215789,0.7649735010480861,0.6357243396506549,0.42625640238579154,0.16300961847693357,-0.12079092339528728,-0.38932847222984146
9,1.0,0.9495193928917262,0.8044484086223506,0.5830955219138745,0.31339621156461556,0.029387349688872366,-0.23308842733197405,-0.44090622652852207,-0.5678393873293662,-0.5978693491795116,-0.5272071774871682,-0.3647716290473493,-0.13106343637500623,0.14442210016712942,0.42691764898817697,0.6807716917037059,0.8739478940070154,0.9820681539944408,0.9914890786784005,0.9010236357690001,0.7220907227016519,0.47727380640186373,0.19747057360944345,-0.08200664832038182,-0.3258875283456322,-0.503394961497312,-0.592129122425762,-0.5808941689943591,-0.47111087923916345,-0.27663697881028576,-0.022017880438592003,0.2606113519901545,0.5355817851702647,0.7681922533171931,0.9290887067777361,0.9979685814087541,0.9661427033835963,0.8376314465350312,0.6286568570853781,0.365594903975291,0.08164635138327211,-0.18735354327377501,-0.4074576348855555,-0.550891012618198,-0.5995559739038463,-0.5473155427983308,-0.40076739946410533,-0.17841061910722716,0.09168954075398228,0.3754440168412745,0.6370423570731695,0.8434721563485216,0.9686851290036683,0.9968840623488542,0.9245158733864356,0.760719309897171,0.5261708826554273,0.25047476970716476,-0.03157381724692865,-0.2843801596052354,-0.476042185102081,-0.5823763156427939,-0.5899689634193405,-0.4978686291225686,0.0,0.27967896926635233,0.5240617387272585,0.7023066542707971,0.7919189592113638,0.7815897119862721,0.6726229823503496,0.47877120987339966,0.22449951137257082,-0.05810199769245013,-0.333368173502436,-0.5665599660930267,-0.7282486195019199,-0.7980296378181887,-0.7670977994952421,-0.6393582517500811,-0.4309334781854734,-0.16812838682957737,0.11588963921082693,0.3852767098780928,0.6060361062495305,0.7503087482225981,0.7998889753175341,0.7485219459275537,0.6026927377705925,0.3808075960737883,0.11087069976875896,-0.1730503113249424,-0.43512394692835527,-0.6422769598662741,-0.7683682048457106,-0.7974875106422347,-0.7259632585652612,-0.5628253422811476,-0.32866513247801965,-0.05303637935151446,0.22927487685997566,0.4826405910261737,0.6750870945609299,0.7823301048377417,0.7908391442247824,0.699544664795334,0.5199724888220073,0.274788665701166,-0.005061539186564845,-0.284259388199532,-0.5275701778816745,-0.7042899259030034,-0.7921200486155949,-0.7799810573208715,-0.6694102270639001,-0.4743669197731295,-0.219470214812733,0.06310865065492764,0.33770677151575745,0.569670492032733,0.7297286927754609,0.7976865295215675,0.7649735010480757,0.6357243396506451,0.42625640238578255,0.16300961847692463,-0.12079092339529598,-0.3893284722298509
