,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,reals_8,reals_9,reals_10,reals_11,reals_12,reals_13,reals_14,reals_15,reals_16,reals_17,reals_18,reals_19,reals_20,reals_21,reals_22,reals_23,reals_24,reals_25,reals_26,reals_27,reals_28,reals_29,reals_30,reals_31,reals_32,reals_33,reals_34,reals_35,reals_36,reals_37,reals_38,reals_39,reals_40,reals_41,reals_42,reals_43,reals_44,reals_45,reals_46,reals_47,reals_48,reals_49,reals_50,reals_51,reals_52,reals_53,reals_54,reals_55,reals_56,reals_57,reals_58,reals_59,reals_60,reals_61,reals_62,reals_63,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7,imags_8,imags_9,imags_10,imags_11,imags_12,imags_13,imags_14,imags_15,imags_16,imags_17,imags_18,imags_19,imags_20,imags_21,imags_22,imags_23,imags_24,imags_25,imags_26,imags_27,imags_28,imags_29,imags_30,imags_31,imags_32,imags_33,imags_34,imags_35,imags_36,imags_37,imags_38,imags_39,imags_40,imags_41,imags_42,imags_43,imags_44,imags_45,imags_46,imags_47,imags_48,imags_49,imags_50,imags_51,imags_52,imags_53,imags_54,imags_55,imags_56,imags_57,imags_58,imags_59,imags_60,imags_61,imags_62,imags_63
0,1.0,0.9958329503128746,0.9833665298725326,0.9627046351100496,0.9340194643826243,0.897550082854137,0.85360043010063,0.8025367870455452,0.7447847233355588,0.6808255505979168,0.6111923111382175,0.5364653355092696,0.4572674059747381,0.3742585661758006,0.2881306202576182,0.1996013673005052,0.10940861910667693,0.018304051198992068,-0.07295306172186324,-0.16360217365236995,-0.25288780575615233,-0.3400658426034419,-0.42440973370648977,-0.5052165486666632,-0.581812835468983,-0.6535602331004471,-0.7198607917159843,-0.7801619560132107,-0.8339611702840196,-0.8808100667640266,-0.9203182023737295,-0.9521563127090018,-0.976059056161836,-0.991827225301565,-0.9993294070866992,-0.9985030780710242,-0.9893551254764317,-0.9719617897898307,-0.9464680293625877,-0.9130863123080228,-0.8720948457654571,-0.8238352572883565,-0.7687097476801653,-0.7071777390064453,-0.6397520457191831,-0.5669946008035641,-0.4895117725660018,-0.4079493110938474,-0.32298696650355985,-0.2353328238294633,-0.14571740176676345,-0.05488756445055616,0.03639970298926511,0.12738360322199468,0.2173058672808136,0.30541707405525104,0.3909828960440764,0.47329021931585125,0.551653086672742,0.6254184144866423,0.6939714355628965,0.7567408226702451,0.8132034500369654,0.8628887531304301,0.0,0.09119613027706,0.18163222277963964,0.2705545739676549,0.35722209597961896,0.4409124929364124,0.5209282806306385,0.5966025994328225,0.6673047719690657,0.7324455592518737,0.7914820714589923,0.8439222924333006,0.8893291801960928,0.9273243092996301,0.9575910246632208,0.9798770806084168,0.9939967430993409,0.9998323376678555,0.9973352301230123,0.9865262318714608,0.9674954264708474,0.9404014188617438,0.9054700135351123,0.8629923326516139,0.813322389796586,0.7568741395912908,0.6941180277493196,0.6255770703303747,0.5518224948673712,0.47346897969419877,0.39116953115011505,0.3056100413547269,0.2175035719096605,0.1275844111671864,0.03660195459317655,-0.05468554077388164,-0.1455172757167923,-0.23513624941996436,-0.32279556839304785,-0.4077646711586444,-0.4893354168268781,-0.566827986813997,-0.6395965505194593,-0.7070346477431524,-0.7685802429851256,-0.8237204095047738,-0.8719956041020481,-0.9130034969942399,-0.9464023248697604,-0.9719137391742482,-0.989325125891118,-0.9984913774832973,-0.9993361022286416,-0.991852260870347,-0.9761022252764984,-0.9522172586199309,-0.9203964214106934,-0.880904912498418,-0.8340718588709064,-0.7802875726690544,-0.720000298278492,-0.6537124766080883,-0.5819765576892714,-0.5053903964944634
1,1.0,0.9958329502995803,0.9833665298200231,0.9627046349943931,0.934019464183157,0.8975500825546747,0.8536004296905839,0.8025367865209195,0.7447847226998056,0.6808255498626299,0.6111923103236454,0.5364653346446342,0.4572674050983471,0.3742585653349436,0.28813061950824376,0.1996013667066766,0.1094086187398085,0.018304051136873205,-0.07295306139624735,-0.1636021728522066,-0.2528878043923424,-0.3400658405862929,-0.42440973094753776,-0.5052165450805979,-0.5818128309756467,-0.6535602276268774,-0.7198607851984681,-0.7801619483993155,-0.8339611615345697,-0.8808100568549853,-0.9203181912979574,-0.9521563004778545,-0.9760590428065689,-0.9918272108745148,-0.9993293916622112,-0.998503061746103,-0.9893551083710859,-0.9719617720470972,-0.9464680111482163,-0.9130862938098091,-0.8720948271922183,-0.8238352388685436,-0.7687097296601171,-0.7071777216482883,-0.6397520292983899,-0.5669945856061883,-0.48951175888560866,-0.40794929922816964,-0.32298695675090777,-0.2353328164849255,-0.1457173971182378,-0.054887562774654966,0.036399701431390596,0.12738359818885892,0.21730585855478118,0.30541706144664527,0.39098287939515936,0.47329019850461956,0.5516530616164828,0.625418385145197,0.6939714019415804,0.7567407848223691,0.8132034080659176,0.86288870719127,0.0,0.09119613027584263,0.18163222276993055,0.27055457393510823,0.3572220959032202,0.4409124927890728,0.5209282803799723,0.5966025990420913,0.6673047713982756,0.7324455584590019,0.7914820704013257,0.8439222910688574,0.8893291784851042,0.9273243072060531,0.9575910221562526,0.9798770776639826,0.9939967397015248,0.9998323338102452,0.9973352258099298,0.9865262271190501,0.9674954213079935,0.9404014133308015,0.9054700076924185,0.8629923265677706,0.8133223835564922,0.7568741332939171,0.6941180215072115,0.6255770642688845,0.5518224891236142,0.4734689744157391,0.3911695264933902,0.30561003748321947,0.2175035689918362,0.12758440937421733,0.03660195409647388,-0.054685539805297924,-0.14551727311905516,-0.23513624503721928,-0.32279556208037335,-0.4077646627849941,-0.4893354062780041,-0.5668279739953118,-0.6395965353587932,-0.7070346301933652,-0.7685802230265262,-0.8237203871473082,-0.8719955793872166,-0.9130034699967007,-0.9464022956985876,-0.9719137079738098,-0.989325092841546,-0.9984913428005221,-0.9993360661639742,-0.99185222370959,-0.9761021873385783,-0.9522172202550451,-0.9203963829979754,-0.8809048744431247,-0.8340718216011463,-0.7802875366320698,-0.7200002639365268,-0.653712444433869,-0.5819765281611404,-0.5053903700912082
2,1.0,0.9958329468468797,0.9833665161813149,0.9627046049490836,0.9340194123533305,0.8975500047174811,0.8536003230664067,0.8025366500310483,0.7447845571878244,0.6808253582742908,0.6111920978406554,0.5364651087685153,0.4572671756813169,0.37425834455562484,0.2881304217908995,0.19960120858359925,0.10940851865743487,0.018304029207150335,-0.07295298369677491,-0.16360197303219529,-0.2528874593400491,-0.34006532700344777,-0.42440902581677803,-0.505215626159837,-0.5818116773121187,-0.6535588200830613,-0.7198591069816497,-0.7801599855862201,-0.8339589035822763,-0.8808074970892446,-0.9203153273700511,-0.9521531347812984,-0.9760555828452333,-0.9918234695741399,-0.9993253876178256,-0.998498819398492,-0.9893506581062157,-0.9719571502132603,-0.9464632599866193,-0.9130814612953678,-0.8720899667824379,-0.8238304091595438,-0.7687049939500828,-0.7071731474098887,-0.6397476875629856,-0.5669905502639226,-0.48950810590675276,-0.4079461058123195,-0.3229843004118294,-0.23533077407996994,-0.14571604383230155,-0.054886971069621135,0.03639946288994123,0.12738246561514274,0.21730377412338608,0.30541397435659734,0.3909787469035835,0.47328498691594856,0.5516467472131832,0.6254109550461612,0.6939628548746973,0.7567311317983089,0.8131926729408637,0.8628769271072035,0.0,0.09119612996038658,0.18163222025674586,0.2705545655117937,0.3572220761306242,0.4409124546541028,0.5209282154951571,0.5966024978883921,0.6673046236068546,0.7324453531269373,0.791481796435616,0.8439219375524899,0.8893287350584794,0.9273237644566905,0.9575903720094119,0.9798763137666808,0.9939958577923667,0.9998313320675452,0.9973341051707787,0.9865249915622645,0.9674940780942856,0.9403999731940079,0.9054684849762391,0.8629907393031604,0.8133207534756456,0.7568724857776392,0.6941163854634091,0.6255754719408877,0.5518209758280751,0.4734675782109054,0.39116828777962726,0.30560899853873047,0.21750277344759092,0.12758390163313477,0.036601778702900586,-0.05468533883883589,-0.1455166530199777,-0.23513516500725798,-0.3227939840468461,-0.4077625521590697,-0.4893327327095604,-0.5668247121136448,-0.6395926654882127,-0.7070301390326311,-0.7685751042811432,-0.8237146421038936,-0.8719892174195147,-0.9129965089933034,-0.946394762403063,-0.9719056382287112,-0.9893165317286824,-0.9984823446708981,-0.9993266945519557,-0.9918425511270959,-0.9760922949464425,-0.9522071974101043,-0.9203863266759236,-0.8808948885386946,-0.834062016108735,-0.7802780267114945,-0.7199911688701496,-0.6537038864828709,-0.58196863133021,-0.5053832588123377
3,1.0,0.9958329480163749,0.983366520801165,0.9627046151269604,0.934019429912247,0.8975500310902439,0.8536003591982264,0.8025366962924249,0.7447846132996563,0.6808254232469724,0.6111921699287081,0.5364651854420424,0.45726725361531995,0.37425841963792056,0.288130489149082,0.1996012626311776,0.10940855315895966,0.01830403736182098,-0.07295300915384693,-0.16360203971220408,-0.25288757506762866,-0.3400654996704441,-0.4244092632246431,-0.5052159358528706,-0.5818120664039987,-0.6535592950792809,-0.7198596736006364,-0.7801606485820174,-0.8339596665717484,-0.8808083623867919,-0.9203162958328253,-0.9521542056678474,-0.9760567536904213,-0.99182473608305,-0.9993267435811771,-0.9985002566318913,-0.9893521664153069,-0.9719587173865516,-0.9464648718174442,-0.9130831016340881,-0.8720916176196244,-0.82383205074047,-0.7687066049204619,-0.7071747049923592,-0.6397491677634157,-0.566991928106183,-0.4895093556941718,-0.40794720141362434,-0.3229852155689702,-0.23533148273484641,-0.14571652046905392,-0.054887191068820715,0.036399522889152366,0.12738282734916828,0.2173044573389553,0.3054149964507762,0.3909801225736933,0.47328672782412046,0.5516488616702782,0.6254134477197283,0.6939657265255235,0.7567343790499453,0.8131962880862825,0.8628808979564465,0.0,0.0911961300670879,0.18163222110683322,0.27055456836104735,0.357222082819048,0.4409124675543752,0.5209282374453074,0.5966025321098799,0.6673046736094952,0.7324454226023616,0.7914818891411671,0.8439220571876503,0.8893288851360888,0.927323948171334,0.9575905921054599,0.9798765724085128,0.9939961564393309,0.999831671356193,0.9973344848068452,0.9865254102247801,0.9674945333540651,0.940400461448597,0.9054690014031945,0.8629912778333042,0.8133213067876729,0.7568730453151644,0.6941169414752292,0.6255760135449029,0.5518214910989695,0.47346805429132793,0.3911687110142575,0.3056093546302495,0.21750304763321926,0.12758407888005394,0.036601843920535504,-0.054685400572009574,-0.1455168562177329,-0.23513552352791955,-0.32279451083973115,-0.4077632590083968,-0.4893336299793229,-0.5668258084970612,-0.6395939677654451,-0.7070316518404921,-0.7685768298984926,-0.8237165802563653,-0.8719913651070894,-0.9129988603440935,-0.9463973085564521,-0.9719083672507395,-0.9893194285622658,-0.9984853911231276,-0.9993298693203334,-0.9918458298661589,-0.9760956503757624,-0.9522105994641905,-0.920389742696048,-0.8808982835061558,-0.8340653529185484,-0.7802812664849723,-0.7199942713043113,-0.653706810234102,-0.5819713344290899,-0.5053856991060739
4,1.0,0.9958329445325471,0.9833665070390336,0.9627045848080039,0.9340193776059816,0.8975499525286653,0.8536002515659405,0.8025365584861721,0.744784446151409,0.6808252297053581,0.6111919551941578,0.5364649570518053,0.4572670214752704,0.3742581959989443,0.28813028852672257,0.19960110166815329,0.10940845043110835,0.018304013128987103,-0.07295293324952491,-0.1636018409972181,-0.25288723023295834,-0.34006498520721956,-0.4244085558936996,-0.5052150131815621,-0.5818109072030037,-0.6535578799715864,-0.7198579855544469,-0.7801586734389933,-0.8339573935617635,-0.8808057846202975,-0.9203134107619275,-0.9521510155073574,-0.9760532657904095,-0.9918209632448362,-0.9993227043092104,-0.9984959753146159,-0.9893476734288575,-0.971954049115989,-0.9464600705911853,-0.9130782155682338,-0.87208670037,-0.8238271611613716,-0.7687018066303257,-0.707170065847834,-0.6397447592445991,-0.5669878246170602,-0.4895056337835721,-0.4079439389232472,-0.3229824907162342,-0.23532937313944718,-0.14571510213317806,-0.05488653732193319,0.036399342469170065,0.12738174802600508,0.21730242030584537,0.3054119499028544,0.3909760227507991,0.4732815400099613,0.5516425611338611,0.6254060205851448,0.6939571705565147,0.7567247043361902,0.8131855176190407,0.862869068082042,0.0,0.09119612974921862,0.1816322185743934,0.270554559873037,0.35722206289406255,0.440912429124182,0.5209281720554232,0.5966024301636328,0.6673045246512734,0.7324452156350236,0.7914816129719394,0.8439217007962744,0.8893284380584885,0.9273234008917056,0.9575899364493994,0.9798758019296324,0.993995266791757,0.9998306606453916,0.9973333539114013,0.9865241630820321,0.9674931772028988,0.9403990070232054,0.9054674630722103,0.8629896736794206,0.8133196586236443,0.756871378632952,0.6941152853259785,0.6255744003484369,0.5518199563824963,0.47346663635813624,0.3911674505442369,0.30560829421515573,0.21750223125066906,0.1275835513112732,0.03660165011788141,-0.05468521616078556,-0.1455162503606428,-0.23513445494668192,-0.3227929409651661,-0.40776115274334207,-0.48933095645866087,-0.5668225418340879,-0.6395900877735864,-0.7070271447192842,-0.7685716888727933,-0.8237108061579632,-0.8719849668882192,-0.9129918555128484,-0.9463897235247205,-0.9719002375860573,-0.989310799135875,-0.9984763161475593,-0.9993204122709691,-0.991836063282475,-0.9760856555392913,-0.9522004659516542,-0.9203795678075947,-0.8808881715701536,-0.8340554144759544,-0.7802716173578561,-0.7199850315546809,-0.6536981030207185,-0.5819632847714571,-0.5053784325662205
5,1.0,0.9958329436320111,0.9833665034815094,0.9627045769699784,0.9340193640824531,0.8975499322141863,0.8536002237294165,0.8025365228377969,0.744784402900245,0.6808251796062081,0.6111918995825485,0.5364648978660851,0.45726696126503236,0.3742581379192008,0.28813023631748824,0.19960105961933283,0.10940842333282573,0.01830400620774069,-0.0729529144082563,-0.16360179053905455,-0.2528871421362901,-0.3400648533951605,-0.4244083743548091,-0.5052147760976389,-0.5818106090820883,-0.653557515784174,-0.7198575508707894,-0.7801581645652909,-0.8339568076729832,-0.8808051198873275,-0.920312666470787,-0.9521501921682125,-0.9760523652342151,-0.9918199887055289,-0.9993216604895059,-0.9984948684336261,-0.9893465112499419,-0.9719528409534604,-0.9464588272947473,-0.9130769494842826,-0.8720854252792138,-0.8238258921923085,-0.7687005601490672,-0.7071688593240333,-0.6397436110946199,-0.5669867540252223,-0.48950466050284436,-0.4079430830570513,-0.32298177248332516,-0.2353288126241334,-0.1457147190234153,-0.05488635063807753,0.03639931465194253,0.1273814888584087,0.21730191444496563,0.30541118378891,0.3909749848766166,0.47328022117954266,0.5516409547064273,0.6254041227010728,0.6939549803416749,0.7567222240813157,0.8131827529309337,0.862866028003637,0.0,0.09119612966718511,0.18163221792084056,0.27055455768247294,0.35722205775171517,0.44091241920550706,0.5209281551777073,0.5966024038487897,0.6673044861987296,0.7324451622034075,0.7914815416681169,0.8439216087701293,0.8893283226017245,0.927323259538845,0.9575897670790856,0.9798756028642968,0.9939950368936961,0.9998303994073168,0.9973330615395607,0.9865238405700854,0.9674928263948165,0.9403986306636035,0.9054670648426737,0.8629892582195582,0.8133192315358114,0.7568709464698019,0.6941148555602422,0.6255739813245756,0.5518195572501501,0.47346626698754435,0.3911671214240975,0.3056080163336578,0.2175020159607102,0.12758341018113792,0.03660159476891648,-0.05468517422772424,-0.1455160999479685,-0.23513418534987462,-0.3227925421672009,-0.40776061561120747,-0.4893302729392981,-0.566821705146993,-0.6395890925972514,-0.7070259873686332,-0.7685703674647789,-0.8237093207625339,-0.8719833196619573,-0.9129900508127002,-0.9463877679993953,-0.9718981402428711,-0.9893085713810387,-0.9984739717981745,-0.9993179675372859,-0.9918335367192759,-0.9760830679656166,-0.9521978403384378,-0.9203769291331586,-0.8808855466439058,-0.8340528317310202,-0.7802691066137907,-0.7199826237518016,-0.6536958299279944,-0.5819611786702779,-0.5053765259127386
6,1.0,0.9958329469936629,0.983366516761259,0.9627046062271466,0.9340194145592562,0.8975500080327273,0.8536003276120661,0.8025366558570245,0.7447845642634965,0.6808253664808862,0.6111921069655197,0.5364651185014366,0.45726718561303664,0.374258354178624,0.28813043050252113,0.19960121569152423,0.10940852338749257,0.018304030713407405,-0.07295298631974488,-0.16360198073499477,-0.25288747310226234,-0.34006534781577474,-0.4244090546617336,-0.5052156639912823,-0.5818117250339182,-0.653558878527181,-0.7198591768860322,-0.7801600675727846,-0.8339589981354042,-0.880807604535113,-0.9203154478571794,-0.9521532682626678,-0.9760557290623272,-0.9918236280432406,-0.9993255576188823,-0.9984989999668462,-0.9893508480274475,-0.9719573480213799,-0.946463463965793,-0.913081669485324,-0.8720901769876589,-0.8238306189622951,-0.768705200727289,-0.7071733483538102,-0.6397478797056,-0.5669907305048629,-0.48950827104460143,-0.40794625257900663,-0.3229844255098363,-0.23533087422198906,-0.14571611578296143,-0.054887011688843294,0.036399456602421255,0.12738249647459407,0.21730384471476732,0.3054140869896586,0.39097890356895165,0.47328518924276936,0.5516469964288988,0.625411251938998,0.6939631997594242,0.7567315244858116,0.8131931127120593,0.8628774126917764,0.0,0.0911961299736793,0.1816322203626591,0.2705545658668239,0.3572220769641557,0.4409124562620776,0.5209282182318059,0.5966025021561673,0.6673046298447411,0.7324453617973457,0.7914818080100869,0.8439219524964654,0.8893287538154139,0.9273237874317899,0.9575903995533058,0.9798763461593305,0.993995895227524,0.9998313746380701,0.9973341528551187,0.986525044212388,0.9674941354253426,0.9404000347759807,0.9054685502278077,0.862990807487994,0.8133208237012888,0.7568725569971334,0.6941164564797511,0.6255755414143852,0.5518210422866217,0.47346764006314906,0.3911683433309707,0.30560904601004957,0.21750281099651889,0.12758392737771793,0.03660179074738641,-0.05468534237635192,-0.1455166739783601,-0.23513520515193795,-0.32279404503860243,-0.4077626355223827,-0.4893328398009614,-0.5668248440904963,-0.6395928232783678,-0.7070303233054255,-0.768575315420171,-0.8237148801820164,-0.8719894821765345,-0.9129967998167206,-0.9463950783123092,-0.9719059778632234,-0.9893168933401457,-0.9984827261199501,-0.9993270933095918,-0.9918429642809795,-0.9760927192122548,-0.9522076291480277,-0.9203867619122813,-0.8808953229927173,-0.8340624452243548,-0.7802784456940078,-0.7199915727275268,-0.6537042700714218,-0.5819689894042622,-0.5053835860775153
7,1.0,0.9958329495179293,0.9833665267324838,0.9627046281931112,0.9340194524515532,0.8975500649383363,0.8536004055626463,0.8025367556405053,0.7447846852622081,0.6808255065400507,0.6111922622954463,0.536465283616232,0.4572673533080583,0.374258515548283,0.2881305749993837,0.19960133122698506,0.10940859647360021,0.018304046644724976,-0.07295304324605009,-0.1636021269633163,-0.25288772553010835,-0.3400657234764618,-0.4244095703825453,-0.5052163360319394,-0.5818125687106709,-0.6535599078282254,-0.7198604040842789,-0.7801615028422471,-0.8339606491776314,-0.8808094762221651,-0.920317541897622,-0.9521555828969498,-0.9760582587937019,-0.9918263634100979,-0.9993284850139681,-0.9985021015083821,-0.9893541014866052,-0.9719607268099354,-0.946466937187089,-0.9130852020509047,-0.8720937298011242,-0.8238341491710617,-0.7687086620420469,-0.7071766914345468,-0.6397510526121221,-0.56699367920882,-0.4895109399990799,-0.4079485853408638,-0.32298636540907083,-0.2353323650716184,-0.1457171026221086,-0.05488744155103154,0.03639963390439052,0.1273833275563412,0.21730537183021503,0.3054163472530312,0.3909819281990581,0.47328900283984365,0.55165161629426,0.6254166874476554,0.693969451795495,0.7567385849502283,0.8132009641115335,0.8628860278173538,0.0,0.09119613020433104,0.18163222220021283,0.2705545720256476,0.3572220914211349,0.4409124841448679,0.5209282656728943,0.596602576115309,0.6673047379029073,0.732445511925849,0.7914820083190215,0.8439222109670171,0.8893290780209419,0.9273241842528606,0.9575908748920589,0.9798769046586847,0.9939965400007611,0.9998321070143031,0.9973349721460145,0.9865259475053084,0.9674951174077813,0.9404010875957919,0.9054696633932948,0.8629919678114011,0.8133220152886683,0.756873761286931,0.6941176523317659,0.6255767052500449,0.5518221482807574,0.4734686603866853,0.3911692484431563,0.30560980499807217,0.21750339195956758,0.12758429785180084,0.03660191816648484,-0.05468549018790027,-0.14551712828798957,-0.2351359957818143,-0.32279519981623844,-0.40776417972616724,-0.4893347956082038,-0.5668272300358456,-0.6395956537306259,-0.7070336079708324,-0.768579058880193,-0.8237190814735258,-0.8719941344220056,-0.9130018899117073,-0.946400586677007,-0.9719118782643464,-0.9893231527886895,-0.9984893048496581,-0.9993339448401031,-0.9918500355687236,-0.9760999508911806,-0.9522149558612146,-0.9203941127344007,-0.8809026219421953,-0.834069611862952,-0.7802853958103854,-0.7199982191002244,-0.65371052330556,-0.5819747588351786,-0.5053887807335151
8,1.0,0.9958329485305013,0.983366522832034,0.9627046196008078,0.9340194376297765,0.8975500426800908,0.8536003750740324,0.8025367166144587,0.74478463794184,0.6808254517700969,0.6111922015605135,0.5364652190647418,0.4572672877610166,0.3742584524922462,0.2881305185632515,0.1996012861425125,0.10940856801979706,0.01830404057657936,-0.07295302078381403,-0.16360206953647208,-0.25288762652792307,-0.3400655762359832,-0.42440936832248405,-0.5052160727942467,-0.58181223830773,-0.6535595047934213,-0.7198599236235842,-0.7801609409843687,-0.8339600029202001,-0.8808087436714211,-0.9203167223990627,-0.9521546771544437,-0.9760572689746589,-0.9918252932343978,-0.9993273398245028,-0.9985008883212536,-0.9893528290192317,-0.971959405485576,-0.9464655791145602,-0.9130838209785699,-0.8720923410445527,-0.8238327695140936,-0.7687073096113507,-0.707175385548119,-0.6397498136025421,-0.5669925282224424,-0.48950989877270773,-0.4079476759578021,-0.32298561003679965,-0.23533178568364846,-0.14571672070688352,-0.05488727781101639,0.03639955986005309,0.12738299752201318,0.21730476931301962,0.30541545777728857,0.39098073960191604,0.47328750555407934,0.5516498036142308,0.6254145557744363,0.6939670008573373,0.7567358179946331,0.8131978880654277,0.8628826534121148,0.0,0.0911961301140719,0.18163222148114327,0.270554569615598,0.3572220857639225,0.4409124732340568,0.5209282471089445,0.5966025471751069,0.6673046956204505,0.7324454531826482,0.7914819299425988,0.8439221098357129,0.889328951173115,0.9273240289984469,0.9575906889243829,0.9798766861643662,0.993996287765547,0.9998318205226673,0.9973346516724227,0.986525594195126,0.967494733345913,0.9404006758612943,0.9054692280983685,0.8629915141233763,0.8133215494338218,0.7568732905352176,0.6941171849618186,0.6255762504940773,0.5518217162492997,0.4734682619733852,0.3911688952101853,0.305609509042987,0.21750316576477954,0.12758415411810234,0.03660186963236751,-0.0546854309391316,-0.14551694903105558,-0.23513568485977449,-0.32279474635560257,-0.40776357385396,-0.4893340286680029,-0.5668262947997139,-0.6395945446037942,-0.7070323211859686,-0.768577592678114,-0.8237174362672595,-0.8719923129412198,-0.9129998973246629,-0.9463984306873717,-0.971909569180433,-0.9893207035629413,-0.9984867310864985,-0.9993312647705994,-0.9918472699908673,-0.9760971230749765,-0.9522120914181764,-0.9203912394514708,-0.8808997695805508,-0.8340668119225991,-0.7802826812618943,-0.7199956240854096,-0.6537080828093389,-0.5819725083312808,-0.5053867558071122
9,1.0,0.9958329486220193,0.9833665231934641,0.9627046203967168,0.9340194390020089,0.897550044739359,0.8536003778921687,0.8025367202175041,0.7447846423041279,0.6808254568094722,0.6111922071348146,0.5364652249696469,0.4572672937293371,0.3742584581947259,0.288130523610904,0.19960129009050556,0.10940857037286389,0.018304040795913284,-0.07295302327225356,-0.16360207533233803,-0.2528876362456655,-0.3400655904929835,-0.42440938772630504,-0.505216097929183,-0.5818122697208609,-0.6535595429803827,-0.7198599690142883,-0.7801609939289061,-0.8339600636751697,-0.8808088123869282,-0.9203167991066299,-0.9521547617560722,-0.976057361233267,-0.9918253927658559,-0.9993274460914646,-0.9985010006289669,-0.98935294651349,-0.9719595271529463,-0.9464657037849981,-0.9130839473304999,-0.8720924676124624,-0.8238328946986578,-0.7687074316920667,-0.7071755026983951,-0.6397499239071559,-0.5669926296972386,-0.489509989386378,-0.40794775365555386,-0.3229856727656857,-0.23533183141930278,-0.14571674748137764,-0.05488728374152573,0.03639957654210456,0.1273830384416825,0.21730483592281402,0.3054155513287529,0.3909808611182222,0.47328765580400306,0.5516499830879023,0.6254147646612374,0.6939672390263125,0.7567360849777609,0.8131981830440778,0.8628829752069901,0.0,0.09119613012250756,0.18163222154834321,0.27055456984080084,0.35722208629246494,0.4409124742532181,0.5209282488425211,0.5966025498768154,0.6673046995662764,0.7324454586622782,0.7914819372500953,0.8439221192596006,0.8893289629860647,0.9273240434467519,0.9575907062174308,0.9798767064643116,0.9939963111773956,0.9998318470849745,0.9973346813488091,0.9865256268668023,0.9674947688053945,0.9404007138074733,0.9054692681330918,0.8629915557496596,0.8133215920558063,0.7568733334599548,0.6941172274029386,0.6255762915773689,0.5518217550202075,0.4734682974063908,0.39116892622001714,0.30560953449756983,0.21750318449980655,0.12758416495308475,0.036601871387988275,-0.05468543942255785,-0.1455169688742383,-0.2351357171244615,-0.32279479202421413,-0.4077636338091194,-0.4893341036722526,-0.5668263854757137,-0.6395946514153054,-0.707032444419925,-0.7685777324280819,-0.8237175924185788,-0.8719924851581089,-0.9130000850395528,-0.9463986330927191,-0.971909785223236,-0.9893209319421563,-0.9984869702535272,-0.9993315129329816,-0.9918475251192802,-0.976097382913601,-0.952212353498453,-0.9203915011092269,-0.8809000279764346,-0.8340670640657167,-0.7802829240364996,-0.7199958542804555,-0.6537082971506567,-0.5819727035161114,-0.5053869285406792
